ibutton,date.time,ibutton.temp,site,fish_depth,dissolved.oxygen,date
22,2021-07-29T17:45:00Z,14.8,blue.ruin,1.07114014251781,5.73715558194774,2021-07-29
31,2021-07-29T17:45:00Z,15.363,blue.ruin,1.05681201221581,5.83447940702409,2021-07-29
6,2021-07-29T17:50:00Z,14.375,norwood,1.31558441558442,8.23199675324675,2021-07-29
7,2021-07-29T17:50:00Z,13.955,blue.ruin,1.09269464105157,5.75585471435794,2021-07-29
10,2021-07-29T17:50:00Z,14.044,blue.ruin,1.09044489383215,5.77263220424671,2021-07-29
13,2021-07-29T17:50:00Z,15.23,norwood,1.07764378478664,8.42671150278293,2021-07-29
21,2021-07-29T17:50:00Z,16.654,blue.ruin,1.02446916076845,6.26464623356926,2021-07-29
2,2021-07-29T17:55:00Z,15,norwood,1.16295336787565,8.43612262521589,2021-07-29
5,2021-07-29T17:55:00Z,13.688,blue.ruin,1.10183673469388,5.46066530612246,2021-07-29
8,2021-07-29T17:55:00Z,14.655,blue.ruin,1.07559021922428,5.63513901770658,2021-07-29
15,2021-07-29T17:55:00Z,14.338,blue.ruin,1.08360876897133,5.58183570826307,2021-07-29
16,2021-07-29T17:55:00Z,15.029,norwood,1.15544041450777,8.44272150259067,2021-07-29
17,2021-07-29T17:55:00Z,14.631,blue.ruin,1.07619730185497,5.63110343591905,2021-07-29
18,2021-07-29T17:55:00Z,14.748,norwood,1.22823834196891,8.37878065630397,2021-07-29
23,2021-07-29T17:55:00Z,16.691,blue.ruin,1.02408937605396,5.97749087268128,2021-07-29
30,2021-07-29T17:55:00Z,13.602,blue.ruin,1.18081632653061,4.93564846938776,2021-07-29
31,2021-07-29T17:55:00Z,15.237,blue.ruin,1.06086846543002,5.73300187605396,2021-07-29
6,2021-07-29T18:00:00Z,14.375,norwood,1.31623067776457,8.37956956004756,2021-07-29
11,2021-07-29T18:00:00Z,14.912,blue.ruin,1.06904925938684,5.42504994832931,2021-07-29
13,2021-07-29T18:00:00Z,15.168,norwood,1.10407253269917,8.548588882283,2021-07-29
14,2021-07-29T18:00:00Z,15.693,norwood,0.988870703764321,8.64036633933442,2021-07-29
21,2021-07-29T18:00:00Z,15.464,blue.ruin,1.05478815018946,5.50829917326903,2021-07-29
22,2021-07-29T18:00:00Z,14.737,blue.ruin,1.0735704443679,5.39865753100241,2021-07-29
5,2021-07-29T18:05:00Z,13.062,blue.ruin,1.6,3.791,2021-07-29
7,2021-07-29T18:05:00Z,14.768,blue.ruin,1.07117195674922,5.36568137425881,2021-07-29
8,2021-07-29T18:05:00Z,14.78,blue.ruin,1.07085803976282,5.36745422043948,2021-07-29
10,2021-07-29T18:05:00Z,14.421,blue.ruin,1.08024938960586,5.31441657220091,2021-07-29
15,2021-07-29T18:05:00Z,14.275,blue.ruin,1.08406871294036,5.29284694366934,2021-07-29
16,2021-07-29T18:05:00Z,15.091,norwood,1.121875,8.497890625,2021-07-29
17,2021-07-29T18:05:00Z,14.631,blue.ruin,1.07475584234391,5.34544138036275,2021-07-29
23,2021-07-29T18:05:00Z,17.129,blue.ruin,1.00940878967562,5.71448886030694,2021-07-29
30,2021-07-29T18:05:00Z,13.602,blue.ruin,1.15925925925926,4.86820833333333,2021-07-29
11,2021-07-29T18:10:00Z,14.974,blue.ruin,1.06517179023508,5.49313313743219,2021-07-29
14,2021-07-29T18:10:00Z,15.004,norwood,1.13742857142857,8.56965523809524,2021-07-29
18,2021-07-29T18:10:00Z,15.688,norwood,0.984368583162218,8.72373562628337,2021-07-29
22,2021-07-29T18:10:00Z,15.489,blue.ruin,1.05120253164557,5.57886946202532,2021-07-29
31,2021-07-29T18:10:00Z,15.676,blue.ruin,1.04613019891501,5.61000090415913,2021-07-29
7,2021-07-29T18:15:00Z,14.393,blue.ruin,1.07978309232481,5.21937937986652,2021-07-29
10,2021-07-29T18:15:00Z,14.17,blue.ruin,1.08598442714127,5.18494646829811,2021-07-29
13,2021-07-29T18:15:00Z,14.792,norwood,1.2111963190184,8.4831472392638,2021-07-29
16,2021-07-29T18:15:00Z,14.716,norwood,1.23217791411043,8.46468343558282,2021-07-29
17,2021-07-29T18:15:00Z,14.694,blue.ruin,1.0714126807564,5.26585609010011,2021-07-29
21,2021-07-29T18:15:00Z,13.772,blue.ruin,1.09705228031146,5.12349221357063,2021-07-29
30,2021-07-29T18:15:00Z,13.664,blue.ruin,1.10185185185185,5.09684259259259,2021-07-29
5,2021-07-29T18:20:00Z,13.062,blue.ruin,1.6,3.726,2021-07-29
8,2021-07-29T18:20:00Z,14.843,blue.ruin,1.06677643959353,5.1874335716974,2021-07-29
15,2021-07-29T18:20:00Z,14.275,blue.ruin,1.08280955965374,5.10470267218668,2021-07-29
18,2021-07-29T18:20:00Z,14.685,norwood,1.23189493433396,8.41086444652908,2021-07-29
22,2021-07-29T18:20:00Z,15.301,blue.ruin,1.05384832517877,5.25414264207753,2021-07-29
23,2021-07-29T18:20:00Z,17.442,blue.ruin,0.993413624388408,5.56598569815581,2021-07-29
31,2021-07-29T18:20:00Z,15.801,blue.ruin,1.03973466315393,5.32696913812571,2021-07-29
6,2021-07-29T18:25:00Z,14.625,norwood,1.25868911605532,8.3768137402285,2021-07-29
7,2021-07-29T18:25:00Z,14.393,blue.ruin,1.07859246171967,4.90783171378092,2021-07-29
11,2021-07-29T18:25:00Z,14.473,blue.ruin,1.07623674911661,4.91867977031802,2021-07-29
13,2021-07-29T18:25:00Z,14.98,norwood,1.16262778111846,8.40835387853277,2021-07-29
14,2021-07-29T18:25:00Z,15.004,norwood,1.15613349368611,8.41048616957306,2021-07-29
21,2021-07-29T18:25:00Z,13.647,blue.ruin,1.11689723320158,4.73143824110672,2021-07-29
5,2021-07-29T18:30:00Z,13.062,blue.ruin,1.6,3.687,2021-07-29
8,2021-07-29T18:30:00Z,14.78,blue.ruin,1.0645703611457,4.28140722291407,2021-07-29
10,2021-07-29T18:30:00Z,14.232,blue.ruin,1.08163138231631,4.24587764632628,2021-07-29
15,2021-07-29T18:30:00Z,14.4,blue.ruin,1.07640099626401,4.2567699252802,2021-07-29
16,2021-07-29T18:30:00Z,14.716,norwood,1.22764705882353,8.41977647058824,2021-07-29
17,2021-07-29T18:30:00Z,14.631,blue.ruin,1.06920921544209,4.27174680884184,2021-07-29
23,2021-07-29T18:30:00Z,16.941,blue.ruin,0.997291407222914,4.42151564445828,2021-07-29
30,2021-07-29T18:30:00Z,13.539,blue.ruin,1.19233067729084,4.01534636454183,2021-07-29
11,2021-07-29T18:35:00Z,15.35,blue.ruin,1.03945578231293,4.07380357142857,2021-07-29
14,2021-07-29T18:35:00Z,15.004,norwood,1.14906073888541,8.50442266750157,2021-07-29
18,2021-07-29T18:35:00Z,14.81,norwood,1.20372573575454,8.47982341891046,2021-07-29
21,2021-07-29T18:35:00Z,13.584,blue.ruin,1.09952380952381,3.98235,2021-07-29
22,2021-07-29T18:35:00Z,14.737,blue.ruin,1.06030612244898,4.04205892857143,2021-07-29
31,2021-07-29T18:35:00Z,16.365,blue.ruin,1.00493197278912,4.12636607142857,2021-07-29
5,2021-07-29T18:40:00Z,13,blue.ruin,1.6,3.66,2021-07-29
7,2021-07-29T18:40:00Z,13.768,blue.ruin,1.09048478597215,3.43292418772563,2021-07-29
8,2021-07-29T18:40:00Z,14.718,blue.ruin,1.05373904074265,3.40077166064982,2021-07-29
10,2021-07-29T18:40:00Z,14.044,blue.ruin,1.07980917998969,3.42358303249097,2021-07-29
13,2021-07-29T18:40:00Z,15.042,norwood,1.13142589118199,8.58180675422139,2021-07-29
16,2021-07-29T18:40:00Z,14.841,norwood,1.18799249530957,8.53975891181989,2021-07-29
17,2021-07-29T18:40:00Z,14.631,blue.ruin,1.05710417741104,3.40371615523466,2021-07-29
23,2021-07-29T18:40:00Z,18.317,blue.ruin,0.807355555555555,4.67679313131313,2021-07-29
30,2021-07-29T18:40:00Z,13.476,blue.ruin,1.14905213270142,3.48417061611374,2021-07-29
11,2021-07-29T18:45:00Z,14.599,blue.ruin,1.05183917878529,3.47328165098375,2021-07-29
14,2021-07-29T18:45:00Z,15.192,norwood,1.10021354484442,8.69088010982306,2021-07-29
15,2021-07-29T18:45:00Z,14.275,blue.ruin,1.06569717707442,3.47917130025663,2021-07-29
18,2021-07-29T18:45:00Z,14.685,norwood,1.23941427699817,8.55840741305674,2021-07-29
22,2021-07-29T18:45:00Z,14.862,blue.ruin,1.04059024807528,3.46850085543199,2021-07-29
31,2021-07-29T18:45:00Z,16.678,blue.ruin,0.962917023096664,3.43548973481608,2021-07-29
7,2021-07-29T18:50:00Z,13.768,blue.ruin,1.08509810028029,3.38963484895671,2021-07-29
10,2021-07-29T18:50:00Z,13.856,blue.ruin,1.08098723139209,3.38660308315167,2021-07-29
13,2021-07-29T18:50:00Z,14.854,norwood,1.19779322853688,8.67679020556227,2021-07-29
21,2021-07-29T18:50:00Z,13.835,blue.ruin,1.08196823419495,3.38732657271878,2021-07-29
5,2021-07-29T18:55:00Z,13,blue.ruin,1.6,3.517,2021-07-29
8,2021-07-29T18:55:00Z,14.718,blue.ruin,1.03165137614679,3.35225458715596,2021-07-29
15,2021-07-29T18:55:00Z,14.087,blue.ruin,1.0638124362895,3.36889793577982,2021-07-29
16,2021-07-29T18:55:00Z,14.841,norwood,1.20379371665679,8.67218212803794,2021-07-29
17,2021-07-29T18:55:00Z,14.631,blue.ruin,1.03608562691132,3.35454931192661,2021-07-29
18,2021-07-29T18:55:00Z,14.998,norwood,1.16191464137522,8.71524777711915,2021-07-29
23,2021-07-29T18:55:00Z,16.941,blue.ruin,0.87125,4.04309090909091,2021-07-29
30,2021-07-29T18:55:00Z,13.476,blue.ruin,1.09495412844037,3.38501376146789,2021-07-29
31,2021-07-29T18:55:00Z,15.676,blue.ruin,0.982823649337411,3.32698623853211,2021-07-29
11,2021-07-29T19:00:00Z,14.912,blue.ruin,1.0166904168151,3.17819095119344,2021-07-29
13,2021-07-29T19:00:00Z,14.98,norwood,1.1609733415995,8.67353254804712,2021-07-29
14,2021-07-29T19:00:00Z,15.192,norwood,1.10182889026658,8.72725542467452,2021-07-29
21,2021-07-29T19:00:00Z,13.521,blue.ruin,1.09102244389027,3.25419544887781,2021-07-29
22,2021-07-29T19:00:00Z,15.05,blue.ruin,1.00931599572497,3.17065060562879,2021-07-29
5,2021-07-29T19:05:00Z,12.938,blue.ruin,1.6,3.501,2021-07-29
7,2021-07-29T19:05:00Z,13.768,blue.ruin,1.07552954292085,3.3081845039019,2021-07-29
8,2021-07-29T19:05:00Z,14.718,blue.ruin,1.02257525083612,3.27098411371237,2021-07-29
10,2021-07-29T19:05:00Z,13.982,blue.ruin,1.06360089186176,3.29980462653289,2021-07-29
15,2021-07-29T19:05:00Z,14.087,blue.ruin,1.0577480490524,3.29569300445931,2021-07-29
16,2021-07-29T19:05:00Z,14.903,norwood,1.18346361996392,8.64233087793145,2021-07-29
17,2021-07-29T19:05:00Z,14.506,blue.ruin,1.03439241917503,3.27928567447046,2021-07-29
23,2021-07-29T19:05:00Z,16.628,blue.ruin,0.902623376623377,3.67309279811098,2021-07-29
30,2021-07-29T19:05:00Z,13.413,blue.ruin,1.09531772575251,3.32208570234114,2021-07-29
11,2021-07-29T19:10:00Z,13.972,blue.ruin,1.0605325443787,3.1230875739645,2021-07-29
14,2021-07-29T19:10:00Z,15.38,norwood,1.09607843137255,8.64461111111111,2021-07-29
18,2021-07-29T19:10:00Z,14.622,norwood,1.28186274509804,8.52880555555556,2021-07-29
22,2021-07-29T19:10:00Z,15.301,blue.ruin,0.98189349112426,3.0141724852071,2021-07-29
31,2021-07-29T19:10:00Z,16.427,blue.ruin,0.905107070020394,3.38301495581237,2021-07-29
7,2021-07-29T19:15:00Z,13.58,blue.ruin,1.08082513894827,3.08002351432236,2021-07-29
10,2021-07-29T19:15:00Z,14.044,blue.ruin,1.05106883283454,3.03680247969218,2021-07-29
13,2021-07-29T19:15:00Z,15.042,norwood,1.15098331346841,8.59946573301549,2021-07-29
16,2021-07-29T19:15:00Z,14.778,norwood,1.22178188319428,8.56099851013111,2021-07-29
17,2021-07-29T19:15:00Z,14.506,blue.ruin,1.02144078666097,2.99376774262505,2021-07-29
21,2021-07-29T19:15:00Z,14.023,blue.ruin,1.05241556220607,3.03875860410432,2021-07-29
30,2021-07-29T19:15:00Z,13.413,blue.ruin,1.09153484395041,3.09557936083797,2021-07-29
5,2021-07-29T19:20:00Z,12.938,blue.ruin,1.6,3.429,2021-07-29
8,2021-07-29T19:20:00Z,14.655,blue.ruin,0.997356828193833,3.04197411894273,2021-07-29
15,2021-07-29T19:20:00Z,14.087,blue.ruin,1.03906020558003,3.08774357562408,2021-07-29
18,2021-07-29T19:20:00Z,14.559,norwood,1.28959390862944,8.47373773265651,2021-07-29
22,2021-07-29T19:20:00Z,14.988,blue.ruin,0.972907488986784,3.015140969163,2021-07-29
23,2021-07-29T19:20:00Z,16.128,blue.ruin,0.89067823594969,3.51203152364273,2021-07-29
31,2021-07-29T19:20:00Z,17.304,blue.ruin,0.806424136284031,4.25346760070052,2021-07-29
7,2021-07-29T19:25:00Z,13.58,blue.ruin,1.06805929919137,3.18798921832884,2021-07-29
11,2021-07-29T19:25:00Z,13.972,blue.ruin,1.03636118598383,3.16167978436658,2021-07-29
13,2021-07-29T19:25:00Z,14.917,norwood,1.21162669447341,8.44513972888425,2021-07-29
14,2021-07-29T19:25:00Z,14.754,norwood,1.24986965589155,8.43902085505735,2021-07-29
21,2021-07-29T19:25:00Z,13.772,blue.ruin,1.05253369272237,3.17510296495957,2021-07-29
5,2021-07-29T19:30:00Z,12.625,blue.ruin,1.6,3.438,2021-07-29
8,2021-07-29T19:30:00Z,15.907,blue.ruin,0.879009216589862,3.735357771261,2021-07-29
10,2021-07-29T19:30:00Z,13.856,blue.ruin,1.04061946902655,3.19977699115044,2021-07-29
15,2021-07-29T19:30:00Z,14.025,blue.ruin,1.02566371681416,3.1882610619469,2021-07-29
16,2021-07-29T19:30:00Z,15.279,norwood,1.1211087975013,8.42202238417491,2021-07-29
17,2021-07-29T19:30:00Z,14.256,blue.ruin,1.00522123893805,3.1725203539823,2021-07-29
23,2021-07-29T19:30:00Z,15.69,blue.ruin,0.894009216589862,3.6074486803519,2021-07-29
30,2021-07-29T19:30:00Z,13.413,blue.ruin,1.07982300884956,3.22996371681416,2021-07-29
11,2021-07-29T19:35:00Z,14.098,blue.ruin,1.0122641509434,3.1395,2021-07-29
14,2021-07-29T19:35:00Z,15.004,norwood,1.16326987681971,8.40918645016797,2021-07-29
18,2021-07-29T19:35:00Z,15.124,norwood,1.13303471444569,8.41331858902575,2021-07-29
21,2021-07-29T19:35:00Z,14.336,blue.ruin,0.990535605599513,3.12222580645161,2021-07-29
22,2021-07-29T19:35:00Z,15.238,blue.ruin,0.918360454405895,3.36267535657465,2021-07-29
31,2021-07-29T19:35:00Z,16.991,blue.ruin,0.797259748234572,4.40634326066933,2021-07-29
7,2021-07-29T19:40:00Z,13.642,blue.ruin,1.04780150753769,3.18726319095477,2021-07-29
8,2021-07-29T19:40:00Z,15.407,blue.ruin,0.899815922687529,3.53063381165544,2021-07-29
10,2021-07-29T19:40:00Z,13.856,blue.ruin,1.02763819095477,3.17133417085427,2021-07-29
13,2021-07-29T19:40:00Z,15.23,norwood,1.11364665911665,8.36980181200453,2021-07-29
16,2021-07-29T19:40:00Z,15.029,norwood,1.16486409966025,8.3637410815402,2021-07-29
17,2021-07-29T19:40:00Z,14.318,blue.ruin,0.984108040201005,3.13694535175879,2021-07-29
23,2021-07-29T19:40:00Z,15.064,blue.ruin,0.923492867004142,3.33217796929256,2021-07-29
30,2021-07-29T19:40:00Z,13.351,blue.ruin,1.07521984924623,3.20892368090452,2021-07-29
11,2021-07-29T19:45:00Z,14.098,blue.ruin,0.997078804347826,3.04378328804348,2021-07-29
14,2021-07-29T19:45:00Z,14.691,norwood,1.24064994298746,8.31039908779932,2021-07-29
15,2021-07-29T19:45:00Z,13.649,blue.ruin,1.04283288043478,3.08633457880435,2021-07-29
18,2021-07-29T19:45:00Z,14.497,norwood,1.29042189281642,8.30650028506271,2021-07-29
22,2021-07-29T19:45:00Z,14.549,blue.ruin,0.951120923913044,3.00104245923913,2021-07-29
31,2021-07-29T19:45:00Z,16.052,blue.ruin,0.847761534947465,3.91271066074173,2021-07-29
7,2021-07-29T19:50:00Z,13.517,blue.ruin,1.05061773255814,3.20615615915698,2021-07-29
10,2021-07-29T19:50:00Z,13.48,blue.ruin,1.0546511627907,3.20880813953488,2021-07-29
13,2021-07-29T19:50:00Z,15.168,norwood,1.12944507361268,8.30748131370328,2021-07-29
21,2021-07-29T19:50:00Z,15.214,blue.ruin,0.89716322815534,3.59247490070609,2021-07-29
8,2021-07-29T19:55:00Z,16.346,blue.ruin,0.816509146341463,4.30122865853659,2021-07-29
15,2021-07-29T19:55:00Z,13.649,blue.ruin,1.03283088235294,3.27242463235294,2021-07-29
16,2021-07-29T19:55:00Z,15.216,norwood,1.112050256996,8.29953269560251,2021-07-29
17,2021-07-29T19:55:00Z,14.193,blue.ruin,0.972830882352941,3.26342463235294,2021-07-29
18,2021-07-29T19:55:00Z,14.559,norwood,1.28089663049686,8.26379354654483,2021-07-29
23,2021-07-29T19:55:00Z,15.127,blue.ruin,0.900129573170732,3.64898932926829,2021-07-29
30,2021-07-29T19:55:00Z,13.288,blue.ruin,1.07264705882353,3.27839705882353,2021-07-29
31,2021-07-29T19:55:00Z,15.676,blue.ruin,0.862469512195122,3.94273780487805,2021-07-29
11,2021-07-29T20:00:00Z,14.035,blue.ruin,0.988619402985075,3.52657975746269,2021-07-29
13,2021-07-29T20:00:00Z,15.168,norwood,1.12375,8.266175,2021-07-29
14,2021-07-29T20:00:00Z,14.942,norwood,1.18153409090909,8.25038068181818,2021-07-29
21,2021-07-29T20:00:00Z,16.404,blue.ruin,0.810070671378092,4.59074204946996,2021-07-29
22,2021-07-29T20:00:00Z,14.486,blue.ruin,0.942671685358734,3.59502898085169,2021-07-29
7,2021-07-29T20:05:00Z,13.392,blue.ruin,1.05865102639296,3.24797763929619,2021-07-29
8,2021-07-29T20:05:00Z,16.471,blue.ruin,0.803821656050955,4.34690214244354,2021-07-29
10,2021-07-29T20:05:00Z,13.606,blue.ruin,1.03511730205279,3.24191770527859,2021-07-29
15,2021-07-29T20:05:00Z,13.899,blue.ruin,1.00289589442815,3.23362069281525,2021-07-29
16,2021-07-29T20:05:00Z,15.279,norwood,1.06927272727273,8.22399272727273,2021-07-29
17,2021-07-29T20:05:00Z,14.005,blue.ruin,0.991239002932551,3.23061904325513,2021-07-29
23,2021-07-29T20:05:00Z,15.064,blue.ruin,0.90218269380146,3.58862796051238,2021-07-29
30,2021-07-29T20:05:00Z,13.225,blue.ruin,1.07701612903226,3.25270665322581,2021-07-29
11,2021-07-29T20:10:00Z,14.286,blue.ruin,0.951635514018692,3.01139018691589,2021-07-29
14,2021-07-29T20:10:00Z,14.817,norwood,1.20785973397823,8.17858192261185,2021-07-29
18,2021-07-29T20:10:00Z,14.685,norwood,1.24377267230955,8.17552932285369,2021-07-29
22,2021-07-29T20:10:00Z,14.361,blue.ruin,0.945741545144275,3.04499675626886,2021-07-29
31,2021-07-29T20:10:00Z,16.49,blue.ruin,0.797114489605957,4.26644092178377,2021-07-29
7,2021-07-29T20:15:00Z,13.517,blue.ruin,1.03422523961661,3.23389716453674,2021-07-29
10,2021-07-29T20:15:00Z,13.606,blue.ruin,1.02356230031949,3.23213777955272,2021-07-29
13,2021-07-29T20:15:00Z,15.042,norwood,1.11696650124069,8.09988089330025,2021-07-29
16,2021-07-29T20:15:00Z,15.029,norwood,1.12059553349876,8.0997841191067,2021-07-29
17,2021-07-29T20:15:00Z,15.32,blue.ruin,0.873303377750232,3.80847226526185,2021-07-29
21,2021-07-29T20:15:00Z,16.654,blue.ruin,0.780291292221878,4.5221286305885,2021-07-29
30,2021-07-29T20:15:00Z,13.162,blue.ruin,1.0767571884984,3.24091493610224,2021-07-29
8,2021-07-29T20:20:00Z,16.408,blue.ruin,0.794485807352257,4.35687465628834,2021-07-29
15,2021-07-29T20:20:00Z,13.774,blue.ruin,0.999271844660194,3.24480400485437,2021-07-29
18,2021-07-29T20:20:00Z,14.559,norwood,1.26027315914489,8.0176356888361,2021-07-29
22,2021-07-29T20:20:00Z,14.298,blue.ruin,0.941763610981852,3.29915224840306,2021-07-29
23,2021-07-29T20:20:00Z,15.69,blue.ruin,0.844602140530479,3.99694826346292,2021-07-29
31,2021-07-29T20:20:00Z,16.678,blue.ruin,0.775639832480223,4.4922230212784,2021-07-29
7,2021-07-29T20:25:00Z,13.58,blue.ruin,1.02404458598726,3.32926751592357,2021-07-29
11,2021-07-29T20:25:00Z,14.599,blue.ruin,0.921746656176239,3.54674601244546,2021-07-29
13,2021-07-29T20:25:00Z,15.857,norwood,0.962810650887574,7.93010133136095,2021-07-29
14,2021-07-29T20:25:00Z,14.629,norwood,1.22781602002503,7.96322700250313,2021-07-29
21,2021-07-29T20:25:00Z,16.592,blue.ruin,0.780621557828482,4.52948987912166,2021-07-29
8,2021-07-29T20:30:00Z,15.344,blue.ruin,0.866909898477157,3.85695258421781,2021-07-29
10,2021-07-29T20:30:00Z,13.48,blue.ruin,1.03333333333333,3.25104166666667,2021-07-29
15,2021-07-29T20:30:00Z,13.899,blue.ruin,0.983452380952381,3.23844672619048,2021-07-29
16,2021-07-29T20:30:00Z,15.279,norwood,1.0457773512476,7.90880998080614,2021-07-29
17,2021-07-29T20:30:00Z,15.508,blue.ruin,0.855203045685279,3.94528610982926,2021-07-29
23,2021-07-29T20:30:00Z,15.189,blue.ruin,0.877974302030457,3.77346663013383,2021-07-29
30,2021-07-29T20:30:00Z,13.225,blue.ruin,1.06369047619048,3.2587068452381,2021-07-29
11,2021-07-29T20:35:00Z,14.473,blue.ruin,0.924944794952681,3.39128649268712,2021-07-29
14,2021-07-29T20:35:00Z,15.693,norwood,0.972202034883721,7.84601653343023,2021-07-29
18,2021-07-29T20:35:00Z,14.371,norwood,1.29241778319123,7.87750441534714,2021-07-29
21,2021-07-29T20:35:00Z,15.527,blue.ruin,0.850134069400631,3.90271981646114,2021-07-29
22,2021-07-29T20:35:00Z,14.361,blue.ruin,0.932894321766561,3.33694063665042,2021-07-29
31,2021-07-29T20:35:00Z,16.239,blue.ruin,0.799597791798107,4.24820418698021,2021-07-29
5,2021-07-29T20:40:00Z,13.312,blue.ruin,1.04842105263158,3.1745171052631602,2021-07-29
7,2021-07-29T20:40:00Z,13.768,blue.ruin,0.988421052631579,3.16566710526316,2021-07-29
8,2021-07-29T20:40:00Z,15.594,blue.ruin,0.840913400758534,3.91567262383634,2021-07-29
10,2021-07-29T20:40:00Z,13.606,blue.ruin,1.00973684210526,3.16881118421053,2021-07-29
13,2021-07-29T20:40:00Z,15.543,norwood,0.990793413173653,7.73204678143713,2021-07-29
16,2021-07-29T20:40:00Z,15.342,norwood,1.03216216216216,7.7397,2021-07-29
17,2021-07-29T20:40:00Z,15.759,blue.ruin,0.829179835651075,3.99695422939892,2021-07-29
23,2021-07-29T20:40:00Z,14.814,blue.ruin,0.896381163084703,3.53143230663142,2021-07-29
30,2021-07-29T20:40:00Z,13.162,blue.ruin,1.06815789473684,3.17742828947368,2021-07-29
11,2021-07-29T20:45:00Z,13.785,blue.ruin,0.979211956521739,3.15876358695652,2021-07-29
14,2021-07-29T20:45:00Z,16.007,norwood,0.932592862345229,7.57252294246176,2021-07-29
15,2021-07-29T20:45:00Z,13.837,blue.ruin,0.972146739130435,3.15664402173913,2021-07-29
18,2021-07-29T20:45:00Z,14.371,norwood,1.28463687150838,7.70688640595903,2021-07-29
22,2021-07-29T20:45:00Z,14.486,blue.ruin,0.915510171897177,3.40271637682614,2021-07-29
31,2021-07-29T20:45:00Z,15.488,blue.ruin,0.844401513956789,3.92374890682571,2021-07-29
7,2021-07-29T20:50:00Z,14.143,blue.ruin,0.935620966472533,3.38385587338838,2021-07-29
10,2021-07-29T20:50:00Z,13.731,blue.ruin,0.97932647333957,3.2834015434986,2021-07-29
13,2021-07-29T20:50:00Z,15.042,norwood,1.09566279780086,7.42684529627367,2021-07-29
21,2021-07-29T20:50:00Z,15.777,blue.ruin,0.819880371478042,4.13932630253424,2021-07-29
5,2021-07-29T20:55:00Z,14.438,blue.ruin,0.910406811731315,3.49115851036381,2021-07-29
8,2021-07-29T20:55:00Z,15.845,blue.ruin,0.810572374645222,4.09924099079728,2021-07-29
15,2021-07-29T20:55:00Z,13.524,blue.ruin,1.00169409486931,3.24560600193611,2021-07-29
16,2021-07-29T20:55:00Z,14.903,norwood,1.1263915547025,7.40241650671785,2021-07-29
17,2021-07-29T20:55:00Z,16.072,blue.ruin,0.794465468306528,4.19734669304206,2021-07-29
18,2021-07-29T20:55:00Z,14.309,norwood,1.29740882917466,7.54065547024952,2021-07-29
23,2021-07-29T20:55:00Z,15.189,blue.ruin,0.857119205298013,3.81572847682119,2021-07-29
30,2021-07-29T20:55:00Z,13.351,blue.ruin,1.02681510164569,3.24347071636012,2021-07-29
31,2021-07-29T20:55:00Z,15.864,blue.ruin,0.80922421948912,4.10745248129354,2021-07-29
11,2021-07-29T21:00:00Z,13.597,blue.ruin,0.981166837256909,3.15296084953941,2021-07-29
13,2021-07-29T21:00:00Z,15.418,norwood,0.991016548463357,7.23623246650906,2021-07-29
14,2021-07-29T21:00:00Z,14.817,norwood,1.14701306782825,7.35374984443062,2021-07-29
