date.time,logger.site,logger.position,depth,total.depth,dissolved.oxygen,temperature
           2021-09-06 00:01:00,site.2,bottom.do,3.6,3.8,1.13,13.391
           2021-09-06 00:06:00,site.2,bottom.do,3.6,3.8,1.158,13.382
           2021-09-06 00:11:00,site.2,bottom.do,3.6,3.8,1.268,13.391
           2021-09-06 00:16:00,site.2,bottom.do,3.6,3.8,1.388,13.373
           2021-09-06 00:21:00,site.2,bottom.do,3.6,3.8,1.367,13.382
           2021-09-06 00:26:00,site.2,bottom.do,3.6,3.8,1.387,13.364
           2021-09-06 00:31:00,site.2,bottom.do,3.6,3.8,1.394,13.373
           2021-09-06 00:36:00,site.2,bottom.do,3.6,3.8,1.381,13.364
           2021-09-06 00:41:00,site.2,bottom.do,3.6,3.8,1.377,13.382
           2021-09-06 00:46:00,site.2,bottom.do,3.6,3.8,1.367,13.382
           2021-09-06 00:51:00,site.2,bottom.do,3.6,3.8,1.343,13.364
           2021-09-06 00:56:00,site.2,bottom.do,3.6,3.8,1.329,13.364
           2021-09-06 01:01:00,site.2,bottom.do,3.6,3.8,1.306,13.364
           2021-09-06 01:06:00,site.2,bottom.do,3.6,3.8,1.291,13.356
           2021-09-06 01:11:00,site.2,bottom.do,3.6,3.8,1.247,13.364
           2021-09-06 01:16:00,site.2,bottom.do,3.6,3.8,1.27,13.347
           2021-09-06 01:21:00,site.2,bottom.do,3.6,3.8,1.237,13.356
           2021-09-06 01:26:00,site.2,bottom.do,3.6,3.8,1.133,13.356
           2021-09-06 01:31:00,site.2,bottom.do,3.6,3.8,1.057,13.338
           2021-09-06 01:36:00,site.2,bottom.do,3.6,3.8,0.858,13.338
           2021-09-06 01:41:00,site.2,bottom.do,3.6,3.8,0.891,13.321
           2021-09-06 01:46:00,site.2,bottom.do,3.6,3.8,0.913,13.286
           2021-09-06 01:51:00,site.2,bottom.do,3.6,3.8,0.936,13.312
           2021-09-06 01:56:00,site.2,bottom.do,3.6,3.8,0.957,13.321
           2021-09-06 02:01:00,site.2,bottom.do,3.6,3.8,1.018,13.321
           2021-09-06 02:06:00,site.2,bottom.do,3.6,3.8,1.068,13.329
           2021-09-06 02:11:00,site.2,bottom.do,3.6,3.8,1.089,13.329
           2021-09-06 02:16:00,site.2,bottom.do,3.6,3.8,1.069,13.321
           2021-09-06 02:21:00,site.2,bottom.do,3.6,3.8,0.992,13.338
           2021-09-06 02:26:00,site.2,bottom.do,3.6,3.8,1.027,13.321
           2021-09-06 02:31:00,site.2,bottom.do,3.6,3.8,1.012,13.303
           2021-09-06 02:36:00,site.2,bottom.do,3.6,3.8,1.051,13.294
           2021-09-06 02:41:00,site.2,bottom.do,3.6,3.8,1.12,13.294
           2021-09-06 02:46:00,site.2,bottom.do,3.6,3.8,1.157,13.286
           2021-09-06 02:51:00,site.2,bottom.do,3.6,3.8,1.16,13.303
           2021-09-06 02:56:00,site.2,bottom.do,3.6,3.8,1.216,13.268
           2021-09-06 03:01:00,site.2,bottom.do,3.6,3.8,1.207,13.286
           2021-09-06 03:06:00,site.2,bottom.do,3.6,3.8,1.207,13.268
           2021-09-06 03:11:00,site.2,bottom.do,3.6,3.8,1.194,13.251
           2021-09-06 03:16:00,site.2,bottom.do,3.6,3.8,0.915,13.268
           2021-09-06 03:21:00,site.2,bottom.do,3.6,3.8,0.758,13.268
           2021-09-06 03:26:00,site.2,bottom.do,3.6,3.8,0.904,13.268
           2021-09-06 03:31:00,site.2,bottom.do,3.6,3.8,1.095,13.251
           2021-09-06 03:36:00,site.2,bottom.do,3.6,3.8,1.13,13.286
           2021-09-06 03:41:00,site.2,bottom.do,3.6,3.8,1.156,13.294
           2021-09-06 03:46:00,site.2,bottom.do,3.6,3.8,1.168,13.277
           2021-09-06 03:51:00,site.2,bottom.do,3.6,3.8,1.07,13.286
           2021-09-06 03:56:00,site.2,bottom.do,3.6,3.8,0.904,13.294
           2021-09-06 04:01:00,site.2,bottom.do,3.6,3.8,0.764,13.286
           2021-09-06 04:06:00,site.2,bottom.do,3.6,3.8,0.657,13.259
           2021-09-06 04:11:00,site.2,bottom.do,3.6,3.8,0.582,13.242
           2021-09-06 04:16:00,site.2,bottom.do,3.6,3.8,0.553,13.242
           2021-09-06 04:21:00,site.2,bottom.do,3.6,3.8,0.537,13.233
           2021-09-06 04:26:00,site.2,bottom.do,3.6,3.8,0.492,13.216
           2021-09-06 04:31:00,site.2,bottom.do,3.6,3.8,0.491,13.216
           2021-09-06 04:36:00,site.2,bottom.do,3.6,3.8,0.496,13.242
           2021-09-06 04:41:00,site.2,bottom.do,3.6,3.8,0.506,13.224
           2021-09-06 04:46:00,site.2,bottom.do,3.6,3.8,0.535,13.207
           2021-09-06 04:51:00,site.2,bottom.do,3.6,3.8,0.573,13.216
           2021-09-06 04:56:00,site.2,bottom.do,3.6,3.8,0.55,13.207
           2021-09-06 05:01:00,site.2,bottom.do,3.6,3.8,0.521,13.216
           2021-09-06 05:06:00,site.2,bottom.do,3.6,3.8,0.465,13.216
           2021-09-06 05:11:00,site.2,bottom.do,3.6,3.8,0.434,13.216
           2021-09-06 05:16:00,site.2,bottom.do,3.6,3.8,0.435,13.251
           2021-09-06 05:21:00,site.2,bottom.do,3.6,3.8,0.455,13.224
           2021-09-06 05:26:00,site.2,bottom.do,3.6,3.8,0.416,13.242
           2021-09-06 05:31:00,site.2,bottom.do,3.6,3.8,0.442,13.251
           2021-09-06 05:36:00,site.2,bottom.do,3.6,3.8,0.394,13.251
           2021-09-06 05:41:00,site.2,bottom.do,3.6,3.8,0.385,13.251
           2021-09-06 05:46:00,site.2,bottom.do,3.6,3.8,0.416,13.259
           2021-09-06 05:51:00,site.2,bottom.do,3.6,3.8,0.493,13.259
           2021-09-06 05:56:00,site.2,bottom.do,3.6,3.8,0.412,13.259
           2021-09-06 06:01:00,site.2,bottom.do,3.6,3.8,0.514,13.251
           2021-09-06 06:06:00,site.2,bottom.do,3.6,3.8,0.636,13.242
           2021-09-06 06:11:00,site.2,bottom.do,3.6,3.8,0.708,13.242
           2021-09-06 06:16:00,site.2,bottom.do,3.6,3.8,0.691,13.259
           2021-09-06 06:21:00,site.2,bottom.do,3.6,3.8,0.746,13.224
           2021-09-06 06:26:00,site.2,bottom.do,3.6,3.8,0.741,13.233
           2021-09-06 06:31:00,site.2,bottom.do,3.6,3.8,0.854,13.216
           2021-09-06 06:36:00,site.2,bottom.do,3.6,3.8,0.944,13.198
           2021-09-06 06:41:00,site.2,bottom.do,3.6,3.8,0.963,13.198
           2021-09-06 06:46:00,site.2,bottom.do,3.6,3.8,0.939,13.207
           2021-09-06 06:51:00,site.2,bottom.do,3.6,3.8,0.948,13.18
           2021-09-06 06:56:00,site.2,bottom.do,3.6,3.8,0.958,13.189
           2021-09-06 07:01:00,site.2,bottom.do,3.6,3.8,0.951,13.189
           2021-09-06 07:06:00,site.2,bottom.do,3.6,3.8,0.944,13.198
           2021-09-06 07:11:00,site.2,bottom.do,3.6,3.8,0.935,13.198
           2021-09-06 07:16:00,site.2,bottom.do,3.6,3.8,0.956,13.18
           2021-09-06 07:21:00,site.2,bottom.do,3.6,3.8,0.639,13.163
           2021-09-06 07:26:00,site.2,bottom.do,3.6,3.8,0.443,13.119
           2021-09-06 07:31:00,site.2,bottom.do,3.6,3.8,0.39,13.102
           2021-09-06 07:36:00,site.2,bottom.do,3.6,3.8,0.374,13.11
           2021-09-06 07:41:00,site.2,bottom.do,3.6,3.8,0.246,13.093
           2021-09-06 07:46:00,site.2,bottom.do,3.6,3.8,0.261,13.102
           2021-09-06 07:51:00,site.2,bottom.do,3.6,3.8,0.279,13.11
           2021-09-06 07:56:00,site.2,bottom.do,3.6,3.8,0.288,13.11
           2021-09-06 08:01:00,site.2,bottom.do,3.6,3.8,0.292,13.102
           2021-09-06 08:06:00,site.2,bottom.do,3.6,3.8,0.358,13.102
           2021-09-06 08:11:00,site.2,bottom.do,3.6,3.8,0.407,13.11
           2021-09-06 08:16:00,site.2,bottom.do,3.6,3.8,0.421,13.084
           2021-09-06 08:21:00,site.2,bottom.do,3.6,3.8,0.447,13.102
           2021-09-06 08:26:00,site.2,bottom.do,3.6,3.8,0.443,13.11
           2021-09-06 08:31:00,site.2,bottom.do,3.6,3.8,0.465,13.084
           2021-09-06 08:36:00,site.2,bottom.do,3.6,3.8,0.543,13.11
           2021-09-06 08:41:00,site.2,bottom.do,3.6,3.8,0.579,13.119
           2021-09-06 08:46:00,site.2,bottom.do,3.6,3.8,0.729,13.11
           2021-09-06 08:51:00,site.2,bottom.do,3.6,3.8,0.744,13.137
           2021-09-06 08:56:00,site.2,bottom.do,3.6,3.8,0.785,13.145
           2021-09-06 09:01:00,site.2,bottom.do,3.6,3.8,0.789,13.163
           2021-09-06 09:06:00,site.2,bottom.do,3.6,3.8,0.882,13.163
           2021-09-06 09:11:00,site.2,bottom.do,3.6,3.8,0.918,13.154
           2021-09-06 09:16:00,site.2,bottom.do,3.6,3.8,1.022,13.154
           2021-09-06 09:21:00,site.2,bottom.do,3.6,3.8,1.078,13.154
           2021-09-06 09:26:00,site.2,bottom.do,3.6,3.8,1.042,13.18
           2021-09-06 09:31:00,site.2,bottom.do,3.6,3.8,1.33,13.18
           2021-09-06 09:36:00,site.2,bottom.do,3.6,3.8,1.173,13.189
           2021-09-06 09:41:00,site.2,bottom.do,3.6,3.8,2.357,13.216
           2021-09-06 09:46:00,site.2,bottom.do,3.6,3.8,3.069,13.251
           2021-09-06 09:51:00,site.2,bottom.do,3.6,3.8,1.94,13.224
           2021-09-06 09:56:00,site.2,bottom.do,3.6,3.8,1.426,13.224
           2021-09-06 10:01:00,site.2,bottom.do,3.6,3.8,1.335,13.224
           2021-09-06 10:06:00,site.2,bottom.do,3.6,3.8,1.284,13.224
           2021-09-06 10:11:00,site.2,bottom.do,3.6,3.8,1.227,13.216
           2021-09-06 10:16:00,site.2,bottom.do,3.6,3.8,1.36,13.216
           2021-09-06 10:21:00,site.2,bottom.do,3.6,3.8,1.311,13.216
           2021-09-06 10:26:00,site.2,bottom.do,3.6,3.8,1.459,13.233
           2021-09-06 10:31:00,site.2,bottom.do,3.6,3.8,1.633,13.216
           2021-09-06 10:36:00,site.2,bottom.do,3.6,3.8,1.875,13.251
           2021-09-06 10:41:00,site.2,bottom.do,3.6,3.8,2.121,13.251
           2021-09-06 10:46:00,site.2,bottom.do,3.6,3.8,2.189,13.251
           2021-09-06 10:51:00,site.2,bottom.do,3.6,3.8,2.274,13.277
           2021-09-06 10:56:00,site.2,bottom.do,3.6,3.8,2.165,13.268
           2021-09-06 11:01:00,site.2,bottom.do,3.6,3.8,2.179,13.259
           2021-09-06 11:06:00,site.2,bottom.do,3.6,3.8,2.193,13.259
           2021-09-06 11:11:00,site.2,bottom.do,3.6,3.8,2.161,13.286
           2021-09-06 11:16:00,site.2,bottom.do,3.6,3.8,2.255,13.286
           2021-09-06 11:21:00,site.2,bottom.do,3.6,3.8,2.377,13.312
           2021-09-06 11:26:00,site.2,bottom.do,3.6,3.8,2.381,13.321
           2021-09-06 11:31:00,site.2,bottom.do,3.6,3.8,2.391,13.347
           2021-09-06 11:36:00,site.2,bottom.do,3.6,3.8,2.582,13.338
           2021-09-06 11:41:00,site.2,bottom.do,3.6,3.8,2.676,13.329
           2021-09-06 11:46:00,site.2,bottom.do,3.6,3.8,2.889,13.364
           2021-09-06 11:51:00,site.2,bottom.do,3.6,3.8,2.673,13.364
           2021-09-06 11:56:00,site.2,bottom.do,3.6,3.8,2.595,13.356
           2021-09-06 12:01:00,site.2,bottom.do,3.6,3.8,2.862,13.399
           2021-09-06 12:06:00,site.2,bottom.do,3.6,3.8,2.669,13.417
           2021-09-06 12:11:00,site.2,bottom.do,3.6,3.8,2.787,13.417
           2021-09-06 12:16:00,site.2,bottom.do,3.6,3.8,2.878,13.443
           2021-09-06 12:21:00,site.2,bottom.do,3.6,3.8,2.776,13.434
           2021-09-06 12:26:00,site.2,bottom.do,3.6,3.8,2.744,13.452
           2021-09-06 12:31:00,site.2,bottom.do,3.6,3.8,2.939,13.426
           2021-09-06 12:36:00,site.2,bottom.do,3.6,3.8,2.938,13.461
           2021-09-06 12:41:00,site.2,bottom.do,3.6,3.8,3.123,13.469
           2021-09-06 12:46:00,site.2,bottom.do,3.6,3.8,3.24,13.487
           2021-09-06 12:51:00,site.2,bottom.do,3.6,3.8,3.298,13.513
           2021-09-06 12:56:00,site.2,bottom.do,3.6,3.8,3.451,13.53
           2021-09-06 13:01:00,site.2,bottom.do,3.6,3.8,3.788,13.53
           2021-09-06 13:06:00,site.2,bottom.do,3.6,3.8,3.766,13.548
           2021-09-06 13:11:00,site.2,bottom.do,3.6,3.8,3.622,13.557
           2021-09-06 13:16:00,site.2,bottom.do,3.6,3.8,3.733,13.583
           2021-09-06 13:21:00,site.2,bottom.do,3.6,3.8,4.109,13.574
           2021-09-06 13:26:00,site.2,bottom.do,3.6,3.8,4.108,13.618
           2021-09-06 13:31:00,site.2,bottom.do,3.6,3.8,4.04,13.618
           2021-09-06 13:36:00,site.2,bottom.do,3.6,3.8,4.14,13.626
           2021-09-06 13:41:00,site.2,bottom.do,3.6,3.8,4.36,13.626
           2021-09-06 13:46:00,site.2,bottom.do,3.6,3.8,4.42,13.661
           2021-09-06 13:51:00,site.2,bottom.do,3.6,3.8,4.602,13.67
           2021-09-06 13:56:00,site.2,bottom.do,3.6,3.8,4.233,13.679
           2021-09-06 14:01:00,site.2,bottom.do,3.6,3.8,4.24,13.679
           2021-09-06 14:06:00,site.2,bottom.do,3.6,3.8,3.995,13.653
           2021-09-06 14:11:00,site.2,bottom.do,3.6,3.8,3.767,13.661
           2021-09-06 14:16:00,site.2,bottom.do,3.6,3.8,3.7,13.653
           2021-09-06 14:21:00,site.2,bottom.do,3.6,3.8,3.719,13.67
           2021-09-06 14:26:00,site.2,bottom.do,3.6,3.8,3.909,13.679
           2021-09-06 14:31:00,site.2,bottom.do,3.6,3.8,4.141,13.696
           2021-09-06 14:36:00,site.2,bottom.do,3.6,3.8,4.208,13.705
           2021-09-06 14:41:00,site.2,bottom.do,3.6,3.8,4.092,13.714
           2021-09-06 14:46:00,site.2,bottom.do,3.6,3.8,3.982,13.722
           2021-09-06 14:51:00,site.2,bottom.do,3.6,3.8,3.891,13.714
           2021-09-06 14:56:00,site.2,bottom.do,3.6,3.8,3.618,13.705
           2021-09-06 15:01:00,site.2,bottom.do,3.6,3.8,3.64,13.714
           2021-09-06 15:06:00,site.2,bottom.do,3.6,3.8,3.834,13.705
           2021-09-06 15:11:00,site.2,bottom.do,3.6,3.8,4.012,13.748
           2021-09-06 15:16:00,site.2,bottom.do,3.6,3.8,4.076,13.748
           2021-09-06 15:21:00,site.2,bottom.do,3.6,3.8,4.272,13.722
           2021-09-06 15:26:00,site.2,bottom.do,3.6,3.8,4.35,13.74
           2021-09-06 15:31:00,site.2,bottom.do,3.6,3.8,4.345,13.705
           2021-09-06 15:36:00,site.2,bottom.do,3.6,3.8,4.334,13.705
           2021-09-06 15:41:00,site.2,bottom.do,3.6,3.8,4.277,13.722
           2021-09-06 15:46:00,site.2,bottom.do,3.6,3.8,4.265,13.722
           2021-09-06 15:51:00,site.2,bottom.do,3.6,3.8,4.286,13.722
           2021-09-06 15:56:00,site.2,bottom.do,3.6,3.8,4.527,13.74
           2021-09-06 16:01:00,site.2,bottom.do,3.6,3.8,4.616,13.731
           2021-09-06 16:06:00,site.2,bottom.do,3.6,3.8,4.586,13.731
           2021-09-06 16:11:00,site.2,bottom.do,3.6,3.8,4.627,13.748
           2021-09-06 16:16:00,site.2,bottom.do,3.6,3.8,4.436,13.705
           2021-09-06 16:21:00,site.2,bottom.do,3.6,3.8,4.417,13.696
           2021-09-06 16:26:00,site.2,bottom.do,3.6,3.8,4.3,13.67
           2021-09-06 16:31:00,site.2,bottom.do,3.6,3.8,4.223,13.67
           2021-09-06 16:36:00,site.2,bottom.do,3.6,3.8,4.286,13.67
           2021-09-06 16:41:00,site.2,bottom.do,3.6,3.8,4.292,13.644
           2021-09-06 16:46:00,site.2,bottom.do,3.6,3.8,4.266,13.661
           2021-09-06 16:51:00,site.2,bottom.do,3.6,3.8,4.244,13.661
           2021-09-06 16:56:00,site.2,bottom.do,3.6,3.8,4.292,13.67
           2021-09-06 17:01:00,site.2,bottom.do,3.6,3.8,4.275,13.661
           2021-09-06 17:06:00,site.2,bottom.do,3.6,3.8,4.279,13.635
           2021-09-06 17:11:00,site.2,bottom.do,3.6,3.8,4.305,13.644
           2021-09-06 17:16:00,site.2,bottom.do,3.6,3.8,4.386,13.644
           2021-09-06 17:21:00,site.2,bottom.do,3.6,3.8,4.587,13.635
           2021-09-06 17:26:00,site.2,bottom.do,3.6,3.8,4.518,13.653
           2021-09-06 17:31:00,site.2,bottom.do,3.6,3.8,4.635,13.626
           2021-09-06 17:36:00,site.2,bottom.do,3.6,3.8,4.291,13.618
           2021-09-06 17:41:00,site.2,bottom.do,3.6,3.8,4.221,13.644
           2021-09-06 17:46:00,site.2,bottom.do,3.6,3.8,4.182,13.661
           2021-09-06 17:51:00,site.2,bottom.do,3.6,3.8,4.191,13.661
           2021-09-06 17:56:00,site.2,bottom.do,3.6,3.8,4.231,13.644
           2021-09-06 18:01:00,site.2,bottom.do,3.6,3.8,4.009,13.644
           2021-09-06 18:06:00,site.2,bottom.do,3.6,3.8,4.047,13.618
           2021-09-06 18:11:00,site.2,bottom.do,3.6,3.8,4.095,13.6
           2021-09-06 18:16:00,site.2,bottom.do,3.6,3.8,3.932,13.609
           2021-09-06 18:21:00,site.2,bottom.do,3.6,3.8,3.789,13.626
           2021-09-06 18:26:00,site.2,bottom.do,3.6,3.8,3.643,13.6
           2021-09-06 18:31:00,site.2,bottom.do,3.6,3.8,3.668,13.583
           2021-09-06 18:36:00,site.2,bottom.do,3.6,3.8,3.566,13.591
           2021-09-06 18:41:00,site.2,bottom.do,3.6,3.8,3.635,13.6
           2021-09-06 18:46:00,site.2,bottom.do,3.6,3.8,3.644,13.6
           2021-09-06 18:51:00,site.2,bottom.do,3.6,3.8,3.586,13.6
           2021-09-06 18:56:00,site.2,bottom.do,3.6,3.8,3.589,13.574
           2021-09-06 19:01:00,site.2,bottom.do,3.6,3.8,3.571,13.565
           2021-09-06 19:06:00,site.2,bottom.do,3.6,3.8,3.516,13.583
           2021-09-06 19:11:00,site.2,bottom.do,3.6,3.8,3.515,13.583
           2021-09-06 19:16:00,site.2,bottom.do,3.6,3.8,3.539,13.574
           2021-09-06 19:21:00,site.2,bottom.do,3.6,3.8,3.527,13.557
           2021-09-06 19:26:00,site.2,bottom.do,3.6,3.8,3.497,13.565
           2021-09-06 19:31:00,site.2,bottom.do,3.6,3.8,3.454,13.539
           2021-09-06 19:36:00,site.2,bottom.do,3.6,3.8,3.401,13.539
           2021-09-06 19:41:00,site.2,bottom.do,3.6,3.8,3.366,13.565
           2021-09-06 19:46:00,site.2,bottom.do,3.6,3.8,3.311,13.565
           2021-09-06 19:51:00,site.2,bottom.do,3.6,3.8,3.244,13.557
           2021-09-06 19:56:00,site.2,bottom.do,3.6,3.8,3.162,13.557
           2021-09-06 20:01:00,site.2,bottom.do,3.6,3.8,2.725,13.557
           2021-09-06 20:06:00,site.2,bottom.do,3.6,3.8,2.883,13.557
           2021-09-06 20:11:00,site.2,bottom.do,3.6,3.8,2.795,13.557
           2021-09-06 20:16:00,site.2,bottom.do,3.6,3.8,3.073,13.557
           2021-09-06 20:21:00,site.2,bottom.do,3.6,3.8,3.097,13.557
           2021-09-06 20:26:00,site.2,bottom.do,3.6,3.8,2.866,13.522
           2021-09-06 20:31:00,site.2,bottom.do,3.6,3.8,2.829,13.504
           2021-09-06 20:36:00,site.2,bottom.do,3.6,3.8,2.641,13.513
           2021-09-06 20:41:00,site.2,bottom.do,3.6,3.8,2.568,13.513
           2021-09-06 20:46:00,site.2,bottom.do,3.6,3.8,1.934,13.53
           2021-09-06 20:51:00,site.2,bottom.do,3.6,3.8,2.021,13.513
           2021-09-06 20:56:00,site.2,bottom.do,3.6,3.8,2.016,13.522
           2021-09-06 21:01:00,site.2,bottom.do,3.6,3.8,1.999,13.513
           2021-09-06 21:06:00,site.2,bottom.do,3.6,3.8,2.18,13.53
           2021-09-06 21:11:00,site.2,bottom.do,3.6,3.8,2.044,13.539
           2021-09-06 21:16:00,site.2,bottom.do,3.6,3.8,1.976,13.522
           2021-09-06 21:21:00,site.2,bottom.do,3.6,3.8,1.959,13.53
           2021-09-06 21:26:00,site.2,bottom.do,3.6,3.8,2.056,13.504
           2021-09-06 21:31:00,site.2,bottom.do,3.6,3.8,2.03,13.487
           2021-09-06 21:36:00,site.2,bottom.do,3.6,3.8,1.854,13.504
           2021-09-06 21:41:00,site.2,bottom.do,3.6,3.8,2.4,13.495
           2021-09-06 21:46:00,site.2,bottom.do,3.6,3.8,2.556,13.469
           2021-09-06 21:51:00,site.2,bottom.do,3.6,3.8,2.593,13.478
           2021-09-06 21:56:00,site.2,bottom.do,3.6,3.8,2.586,13.469
           2021-09-06 22:01:00,site.2,bottom.do,3.6,3.8,2.468,13.478
           2021-09-06 22:06:00,site.2,bottom.do,3.6,3.8,2.373,13.469
           2021-09-06 22:11:00,site.2,bottom.do,3.6,3.8,2.372,13.461
           2021-09-06 22:16:00,site.2,bottom.do,3.6,3.8,2.38,13.469
           2021-09-06 22:21:00,site.2,bottom.do,3.6,3.8,2.319,13.452
           2021-09-06 22:26:00,site.2,bottom.do,3.6,3.8,2.175,13.443
           2021-09-06 22:31:00,site.2,bottom.do,3.6,3.8,1.994,13.443
           2021-09-06 22:36:00,site.2,bottom.do,3.6,3.8,1.941,13.461
           2021-09-06 22:41:00,site.2,bottom.do,3.6,3.8,2.009,13.452
           2021-09-06 22:46:00,site.2,bottom.do,3.6,3.8,2.042,13.443
           2021-09-06 22:51:00,site.2,bottom.do,3.6,3.8,1.987,13.452
           2021-09-06 22:56:00,site.2,bottom.do,3.6,3.8,1.893,13.417
           2021-09-06 23:01:00,site.2,bottom.do,3.6,3.8,1.806,13.399
           2021-09-06 23:06:00,site.2,bottom.do,3.6,3.8,1.766,13.426
           2021-09-06 23:11:00,site.2,bottom.do,3.6,3.8,1.783,13.434
           2021-09-06 23:16:00,site.2,bottom.do,3.6,3.8,1.716,13.426
           2021-09-06 23:21:00,site.2,bottom.do,3.6,3.8,1.77,13.399
           2021-09-06 23:26:00,site.2,bottom.do,3.6,3.8,1.953,13.452
           2021-09-06 23:31:00,site.2,bottom.do,3.6,3.8,2.016,13.469
           2021-09-06 23:36:00,site.2,bottom.do,3.6,3.8,1.94,13.469
           2021-09-06 23:41:00,site.2,bottom.do,3.6,3.8,1.856,13.469
           2021-09-06 23:46:00,site.2,bottom.do,3.6,3.8,1.708,13.469
           2021-09-06 23:51:00,site.2,bottom.do,3.6,3.8,1.784,13.469
           2021-09-06 23:56:00,site.2,bottom.do,3.6,3.8,1.76,13.452
           2021-09-07 00:01:00,site.2,bottom.do,3.6,3.8,1.648,13.461
           2021-09-07 00:06:00,site.2,bottom.do,3.6,3.8,1.552,13.434
           2021-09-07 00:11:00,site.2,bottom.do,3.6,3.8,1.664,13.426
           2021-09-07 00:16:00,site.2,bottom.do,3.6,3.8,1.728,13.426
           2021-09-07 00:21:00,site.2,bottom.do,3.6,3.8,2.025,13.443
           2021-09-07 00:26:00,site.2,bottom.do,3.6,3.8,2.092,13.452
           2021-09-07 00:31:00,site.2,bottom.do,3.6,3.8,2.012,13.452
           2021-09-07 00:36:00,site.2,bottom.do,3.6,3.8,1.94,13.443
           2021-09-07 00:41:00,site.2,bottom.do,3.6,3.8,1.723,13.426
           2021-09-07 00:46:00,site.2,bottom.do,3.6,3.8,1.529,13.408
           2021-09-07 00:51:00,site.2,bottom.do,3.6,3.8,1.367,13.434
           2021-09-07 00:56:00,site.2,bottom.do,3.6,3.8,1.368,13.417
           2021-09-07 01:01:00,site.2,bottom.do,3.6,3.8,1.475,13.399
           2021-09-07 01:06:00,site.2,bottom.do,3.6,3.8,1.722,13.426
           2021-09-07 01:11:00,site.2,bottom.do,3.6,3.8,1.82,13.408
           2021-09-07 01:16:00,site.2,bottom.do,3.6,3.8,1.915,13.417
           2021-09-07 01:21:00,site.2,bottom.do,3.6,3.8,1.861,13.434
           2021-09-07 01:26:00,site.2,bottom.do,3.6,3.8,1.799,13.426
           2021-09-07 01:31:00,site.2,bottom.do,3.6,3.8,1.756,13.434
           2021-09-07 01:36:00,site.2,bottom.do,3.6,3.8,1.602,13.434
           2021-09-07 01:41:00,site.2,bottom.do,3.6,3.8,1.536,13.426
           2021-09-07 01:46:00,site.2,bottom.do,3.6,3.8,1.511,13.399
           2021-09-07 01:51:00,site.2,bottom.do,3.6,3.8,1.362,13.399
           2021-09-07 01:56:00,site.2,bottom.do,3.6,3.8,1.263,13.364
           2021-09-07 02:01:00,site.2,bottom.do,3.6,3.8,1.169,13.382
           2021-09-07 02:06:00,site.2,bottom.do,3.6,3.8,1.085,13.364
           2021-09-07 02:11:00,site.2,bottom.do,3.6,3.8,1.107,13.382
           2021-09-07 02:16:00,site.2,bottom.do,3.6,3.8,1.116,13.382
           2021-09-07 02:21:00,site.2,bottom.do,3.6,3.8,1.094,13.382
           2021-09-07 02:26:00,site.2,bottom.do,3.6,3.8,1.045,13.373
           2021-09-07 02:31:00,site.2,bottom.do,3.6,3.8,1.03,13.364
           2021-09-07 02:36:00,site.2,bottom.do,3.6,3.8,0.951,13.356
           2021-09-07 02:41:00,site.2,bottom.do,3.6,3.8,0.898,13.356
           2021-09-07 02:46:00,site.2,bottom.do,3.6,3.8,0.776,13.364
           2021-09-07 02:51:00,site.2,bottom.do,3.6,3.8,0.845,13.364
           2021-09-07 02:56:00,site.2,bottom.do,3.6,3.8,0.901,13.364
           2021-09-07 03:01:00,site.2,bottom.do,3.6,3.8,0.772,13.364
           2021-09-07 03:06:00,site.2,bottom.do,3.6,3.8,0.79,13.347
           2021-09-07 03:11:00,site.2,bottom.do,3.6,3.8,0.795,13.356
           2021-09-07 03:16:00,site.2,bottom.do,3.6,3.8,0.706,13.347
           2021-09-07 03:21:00,site.2,bottom.do,3.6,3.8,0.67,13.347
           2021-09-07 03:26:00,site.2,bottom.do,3.6,3.8,0.607,13.364
           2021-09-07 03:31:00,site.2,bottom.do,3.6,3.8,0.593,13.338
           2021-09-07 03:36:00,site.2,bottom.do,3.6,3.8,0.566,13.356
           2021-09-07 03:41:00,site.2,bottom.do,3.6,3.8,0.517,13.347
           2021-09-07 03:46:00,site.2,bottom.do,3.6,3.8,0.473,13.329
           2021-09-07 03:51:00,site.2,bottom.do,3.6,3.8,0.729,13.338
           2021-09-07 03:56:00,site.2,bottom.do,3.6,3.8,0.837,13.347
           2021-09-07 04:01:00,site.2,bottom.do,3.6,3.8,0.723,13.329
           2021-09-07 04:06:00,site.2,bottom.do,3.6,3.8,0.614,13.321
           2021-09-07 04:11:00,site.2,bottom.do,3.6,3.8,0.557,13.329
           2021-09-07 04:16:00,site.2,bottom.do,3.6,3.8,0.478,13.303
           2021-09-07 04:21:00,site.2,bottom.do,3.6,3.8,0.484,13.329
           2021-09-07 04:26:00,site.2,bottom.do,3.6,3.8,0.476,13.312
           2021-09-07 04:31:00,site.2,bottom.do,3.6,3.8,0.42,13.312
           2021-09-07 04:36:00,site.2,bottom.do,3.6,3.8,0.394,13.321
           2021-09-07 04:41:00,site.2,bottom.do,3.6,3.8,0.392,13.312
           2021-09-07 04:46:00,site.2,bottom.do,3.6,3.8,0.389,13.321
           2021-09-07 04:51:00,site.2,bottom.do,3.6,3.8,0.473,13.303
           2021-09-07 04:56:00,site.2,bottom.do,3.6,3.8,0.487,13.303
           2021-09-07 05:01:00,site.2,bottom.do,3.6,3.8,0.523,13.294
