date.time,logger.site,logger.position,sensor.depth,site.total.depth,logger.type,latitude,longitude,dissolved.oxygen,temperature,logger.id
7/26/2021 2:22,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.542,14.871,956736
7/26/2021 2:27,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.042,14.897,956736
7/26/2021 2:32,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.984,14.888,956736
7/26/2021 2:37,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.693,14.897,956736
7/26/2021 2:42,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.915,14.871,956736
7/26/2021 2:47,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.925,14.879,956736
7/26/2021 2:52,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.623,15,956736
7/26/2021 2:57,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.33,15.215,956736
7/26/2021 3:02,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.425,15.052,956736
7/26/2021 3:07,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.71,15.043,956736
7/26/2021 3:12,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.891,14.983,956736
7/26/2021 3:17,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.795,14.897,956736
7/26/2021 3:22,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.183,14.759,956736
7/26/2021 3:27,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.888,14.689,956736
7/26/2021 3:32,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.249,14.594,956736
7/26/2021 3:37,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.365,14.534,956736
7/26/2021 3:42,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.241,14.491,956736
7/26/2021 3:47,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.798,14.378,956736
7/26/2021 3:52,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.753,14.257,956736
7/26/2021 3:57,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.207,14.239,956736
7/26/2021 4:02,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.756,14.3,956736
7/26/2021 4:07,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.07,14.291,956736
7/26/2021 4:12,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.995,14.196,956736
7/26/2021 4:17,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.068,14.265,956736
7/26/2021 4:22,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.038,14.413,956736
7/26/2021 4:27,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.068,14.43,956736
7/26/2021 4:32,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.729,14.534,956736
7/26/2021 4:37,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.481,14.473,956736
7/26/2021 4:42,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.638,14.456,956736
7/26/2021 4:47,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.034,14.395,956736
7/26/2021 4:52,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.341,14.473,956736
7/26/2021 4:57,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,3.842,14.499,956736
7/26/2021 5:02,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.343,14.404,956736
7/26/2021 5:07,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.482,14.274,956736
7/26/2021 5:12,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.198,14.057,956736
